house_id,date,time,white_goods,entertainment,air_conditioners,lighting,ev_charges,meter_reading
3,2024-01-26,19:00:00,0.08,0.0354,0.0,0.038,0.0,88656.3062
3,2024-01-26,19:30:00,0.9062,0.0052,0.0264,0.0398,0.0,88657.2838
3,2024-01-26,20:00:00,0.6108,0.0152,0.0,0.0,0.0,88657.9098
3,2024-01-26,20:30:00,0.0806,0.0148,0.0,0.0,0.0,88658.0052
3,2024-01-26,21:00:00,0.6395,0.0468,0.0,0.0393,0.0,88658.7308
3,2024-01-26,21:30:00,0.8147,0.0163,0.0261,0.0,0.0,88659.5879
3,2024-01-26,22:00:00,0.8826,0.0156,0.0264,0.0389,0.0,88660.5514
3,2024-01-26,22:30:00,0.0718,0.0046,0.0239,0.0,0.0,88660.6517
3,2024-01-26,23:00:00,0.3254,0.0331,1.0391,0.0,0.0,88662.0493
3,2024-01-26,23:30:00,0.6656,0.0154,0.9312,0.0,0.0,88663.6615
3,2024-01-27,00:00:00,0.071,0.0053,0.9714,0.0439,0.0,88664.7531
3,2024-01-27,00:30:00,0.5821,0.0362,1.0639,0.0374,0.0,88666.4727
3,2024-01-27,01:00:00,0.336,0.0142,0.9319,0.0365,0.0,88667.7913
3,2024-01-27,01:30:00,0.0719,0.0052,1.0275,0.043,0.0,88668.9389
3,2024-01-27,02:00:00,0.6132,0.0141,1.0393,0.0,0.0,88670.6055
3,2024-01-27,02:30:00,0.3366,0.0048,1.0583,0.0,0.0,88672.0052
3,2024-01-27,03:00:00,0.0769,0.016,1.0327,0.0,0.0,88673.1308
3,2024-01-27,03:30:00,0.898,0.0453,0.9309,0.0401,0.0,88675.0451
3,2024-01-27,04:00:00,0.63,0.005,0.9253,0.0409,0.0,88676.6463
3,2024-01-27,04:30:00,0.922,0.0161,1.0268,0.0386,0.0,88678.6498
3,2024-01-27,05:00:00,0.3384,0.0153,0.995,0.0,0.0,88679.9985
3,2024-01-27,05:30:00,0.585,0.0328,0.9387,0.0418,0.0,88681.5968
3,2024-01-27,06:00:00,0.3024,0.035,0.0,0.0431,0.0,88681.9773
3,2024-01-27,06:30:00,0.6381,0.015,0.0255,0.0429,0.0,88682.6988
3,2024-01-27,07:00:00,0.0734,0.0051,0.0241,0.0416,0.0,88682.843
3,2024-01-27,07:30:00,0.0676,0.0051,0.0,0.0,0.0,88682.9157
3,2024-01-27,08:00:00,0.3184,0.0051,0.0247,0.0418,0.0,88683.3057
3,2024-01-27,08:30:00,0.3197,0.0048,0.0,0.0431,0.0,88683.6733
3,2024-01-27,09:00:00,0.3419,0.0053,0.0245,0.0,0.0,88684.045
3,2024-01-27,09:30:00,0.8599,0.0151,0.0239,0.0,0.0,88684.9439
3,2024-01-27,10:00:00,0.0795,0.0446,0.0256,0.0,0.0,88685.0936
3,2024-01-27,10:30:00,0.8915,0.038,0.0237,0.0,0.0,88686.0468
3,2024-01-27,11:00:00,0.0744,0.0481,0.0254,0.0364,0.0,88686.2311
3,2024-01-27,11:30:00,0.6699,0.0047,0.0263,0.0388,0.0,88686.9708
3,2024-01-27,12:00:00,0.6538,0.0054,0.0263,0.0,0.0,88687.6563
3,2024-01-27,12:30:00,0.0737,0.015,0.0,0.0,0.0,88687.745
3,2024-01-27,13:00:00,0.0764,0.0053,0.0236,0.0,0.0,88687.8503
3,2024-01-27,13:30:00,0.8923,0.0435,0.0268,0.0362,0.0,88688.8491
3,2024-01-27,14:00:00,0.3365,0.0148,0.0236,0.0396,0.0,88689.2636
3,2024-01-27,14:30:00,0.3459,0.0051,0.0254,0.0438,0.0,88689.6838
3,2024-01-27,15:00:00,0.3376,0.0046,0.0,0.0,0.0,88690.026
3,2024-01-27,15:30:00,0.9487,0.0321,0.0,0.037,0.0,88691.0438
3,2024-01-27,16:00:00,0.339,0.0161,0.0,0.037,0.0,88691.4359
3,2024-01-27,16:30:00,0.0721,0.0412,0.0258,0.0406,0.0,88691.6156
3,2024-01-27,17:00:00,0.6307,0.0052,0.0269,0.0361,0.0,88692.3145
3,2024-01-27,17:30:00,0.3073,0.0441,0.0253,0.0422,0.0,88692.7334
3,2024-01-27,18:00:00,0.6735,0.0481,0.0264,0.0,0.0,88693.4814
3,2024-01-27,18:30:00,0.3373,0.0051,0.0234,0.0,0.0,88693.8472
3,2024-01-27,19:00:00,0.9106,0.043,0.0,0.0,0.0,88694.8008
3,2024-01-27,19:30:00,0.8408,0.0346,0.0235,0.0364,0.0,88695.7361
3,2024-01-27,20:00:00,0.8875,0.0461,0.0264,0.0384,0.0,88696.7345
3,2024-01-27,20:30:00,0.8719,0.0462,0.0,0.0371,0.0,88697.6897
3,2024-01-27,21:00:00,0.0773,0.0055,0.0235,0.0421,0.0,88697.8381
3,2024-01-27,21:30:00,0.0723,0.0375,0.0232,0.0404,0.0,88698.0115
3,2024-01-27,22:00:00,0.6345,0.0156,0.0242,0.0379,0.0,88698.7237
3,2024-01-27,22:30:00,0.3321,0.0455,0.0,0.0438,0.0,88699.1451
3,2024-01-27,23:00:00,0.3465,0.045,0.9977,0.0,0.0,88700.5343
3,2024-01-27,23:30:00,0.5962,0.016,1.0818,0.041,0.0,88702.2693
3,2024-01-28,00:00:00,0.3549,0.0146,0.9618,0.0439,0.0,88703.6445
3,2024-01-28,00:30:00,0.3338,0.0339,0.9256,0.0,0.0,88704.9378
3,2024-01-28,01:00:00,0.646,0.045,0.982,0.0,0.0,88706.6108
3,2024-01-28,01:30:00,0.8462,0.0053,0.9066,0.0,0.0,88708.3689
3,2024-01-28,02:00:00,0.0712,0.0326,1.0608,0.0,0.0,88709.5335
3,2024-01-28,02:30:00,0.0689,0.0141,0.9343,0.0439,0.0,88710.5947
3,2024-01-28,03:00:00,0.8697,0.0052,1.0044,0.0,0.0,88712.474
3,2024-01-28,03:30:00,0.6831,0.0155,0.9479,0.0385,0.0,88714.159
3,2024-01-28,04:00:00,0.8898,0.0049,1.0738,0.041,0.0,88716.1685
3,2024-01-28,04:30:00,0.3234,0.0053,1.0265,0.0377,0.0,88717.5614
3,2024-01-28,05:00:00,0.907,0.0325,1.0258,0.0406,0.0,88719.5673
3,2024-01-28,05:30:00,0.9175,0.0046,1.0937,0.0386,0.0,88721.6217
3,2024-01-28,06:00:00,0.3498,0.0377,0.0,0.0374,0.0,88722.0466
3,2024-01-28,06:30:00,0.6149,0.0363,0.0248,0.0414,0.0,88722.764
3,2024-01-28,07:00:00,0.858,0.0154,0.0269,0.0,0.0,88723.6643
3,2024-01-28,07:30:00,0.3557,0.0342,0.0244,0.0,0.0,88724.0786
3,2024-01-28,08:00:00,0.5727,0.0365,0.0,0.0422,0.0,88724.73
3,2024-01-28,08:30:00,0.0677,0.0048,0.0,0.0419,0.0,88724.8444
3,2024-01-28,09:00:00,0.347,0.0359,0.0245,0.0,0.0,88725.2518
3,2024-01-28,09:30:00,0.0801,0.0161,0.0,0.0,0.0,88725.348
3,2024-01-28,10:00:00,0.8928,0.0427,0.0227,0.0431,0.0,88726.3493
3,2024-01-28,10:30:00,0.661,0.0328,0.0,0.044,0.0,88727.0871
3,2024-01-28,11:00:00,0.678,0.0155,0.0,0.0,0.0,88727.7806
3,2024-01-28,11:30:00,0.9323,0.0362,0.0274,0.0409,0.0,88728.8174
3,2024-01-28,12:00:00,0.0728,0.0356,0.0247,0.0,0.0,88728.9505
3,2024-01-28,12:30:00,0.0755,0.0352,0.0,0.0,0.0,88729.0612
3,2024-01-28,13:00:00,0.8555,0.0442,0.0,0.0,0.0,88729.9609
3,2024-01-28,13:30:00,0.8748,0.0152,0.0,0.0,0.0,88730.8509
3,2024-01-28,14:00:00,0.9015,0.0327,0.026,0.0385,0.0,88731.8496
3,2024-01-28,14:30:00,0.6807,0.0419,0.0,0.0,0.0,88732.5722
3,2024-01-28,15:00:00,0.8172,0.016,0.0244,0.0423,0.0,88733.4721
3,2024-01-28,15:30:00,0.0681,0.0442,0.0256,0.0396,0.0,88733.6496
3,2024-01-28,16:00:00,0.0774,0.0054,0.0,0.0435,0.0,88733.7759
3,2024-01-28,16:30:00,0.6209,0.0439,0.0248,0.0426,0.0,88734.5081
3,2024-01-28,17:00:00,0.3146,0.0475,0.0268,0.0,0.0,88734.897
3,2024-01-28,17:30:00,0.3314,0.005,0.0258,0.0391,0.0,88735.2983
3,2024-01-28,18:00:00,0.0686,0.0047,0.025,0.0,0.0,88735.3966
3,2024-01-28,18:30:00,0.6006,0.0054,0.0225,0.0423,0.0,88736.0674
3,2024-01-28,19:00:00,0.3353,0.0335,0.0232,0.0,0.0,88736.4594
3,2024-01-28,19:30:00,0.078,0.0355,0.0266,0.0406,0.0,88736.6401
3,2024-01-28,20:00:00,0.3146,0.0453,0.0,0.0393,0.0,88737.0393
3,2024-01-28,20:30:00,0.643,0.0055,0.0,0.0,0.0,88737.6878
3,2024-01-28,21:00:00,0.8846,0.0476,0.0248,0.0,0.0,88738.6448
3,2024-01-28,21:30:00,0.0807,0.0051,0.0266,0.0428,0.0,88738.8
3,2024-01-28,22:00:00,0.0732,0.0158,0.0,0.0416,0.0,88738.9306
3,2024-01-28,22:30:00,0.2993,0.0415,0.0,0.0,0.0,88739.2714
3,2024-01-28,23:00:00,0.6424,0.0331,0.9204,0.0408,0.0,88740.9081
3,2024-01-28,23:30:00,0.6325,0.0146,1.0141,0.0385,0.0,88742.6078
3,2024-01-29,00:00:00,0.0705,0.0055,1.0524,0.0,0.0,88743.7362
3,2024-01-29,00:30:00,0.6082,0.0155,1.0784,0.0,0.0,88745.4383
3,2024-01-29,01:00:00,0.346,0.0145,0.9368,0.0428,0.0,88746.7784
3,2024-01-29,01:30:00,0.5944,0.0474,1.0978,0.0384,0.0,88748.5564
3,2024-01-29,02:00:00,0.0717,0.0327,0.9925,0.041,0.0,88749.6943
3,2024-01-29,02:30:00,0.8993,0.0363,0.951,0.0432,0.0,88751.6241
3,2024-01-29,03:00:00,0.0703,0.0441,0.9056,0.0,0.0,88752.6441
3,2024-01-29,03:30:00,0.8218,0.0449,0.9972,0.0405,0.0,88754.5485
3,2024-01-29,04:00:00,0.0739,0.0361,1.0293,0.0409,0.0,88755.7287
3,2024-01-29,04:30:00,0.664,0.0048,1.0673,0.0,0.0,88757.4648
3,2024-01-29,05:00:00,0.8998,0.0046,0.9815,0.0,0.0,88759.3507
3,2024-01-29,05:30:00,0.5892,0.0485,0.9898,0.0419,0.0,88761.0201
3,2024-01-29,06:00:00,0.627,0.0366,0.0231,0.0,0.0,88761.7068
3,2024-01-29,06:30:00,0.3115,0.0475,0.0,0.0,0.0,88762.0658
3,2024-01-29,07:00:00,0.6275,0.0444,0.0,0.0,0.0,88762.7377
3,2024-01-29,07:30:00,0.0773,0.0321,0.0272,0.0383,0.0,88762.9126
3,2024-01-29,08:00:00,0.3451,0.0146,0.0266,0.0366,0.0,88763.3355
3,2024-01-29,08:30:00,0.3079,0.0161,0.0244,0.0436,0.0,88763.7275
3,2024-01-29,09:00:00,0.0773,0.0053,0.0243,0.0,0.0,88763.8344
3,2024-01-29,09:30:00,0.0798,0.0471,0.0255,0.0421,0.0,88764.0289
3,2024-01-29,10:00:00,0.3454,0.0055,0.0,0.0,0.0,88764.3798
3,2024-01-29,10:30:00,0.3496,0.0347,0.0237,0.0382,0.0,88764.826
3,2024-01-29,11:00:00,0.5773,0.0321,0.0,0.0413,0.0,88765.4767
3,2024-01-29,11:30:00,0.9246,0.0357,0.0,0.0,0.0,88766.437
3,2024-01-29,12:00:00,0.8755,0.0046,0.023,0.0,0.0,88767.3401
3,2024-01-29,12:30:00,0.6247,0.0054,0.0,0.0,0.0,88767.9702
3,2024-01-29,13:00:00,0.0682,0.0145,0.0,0.0,0.0,88768.0529
3,2024-01-29,13:30:00,0.0702,0.0439,0.0,0.0,0.0,88768.167
3,2024-01-29,14:00:00,0.0802,0.0049,0.0,0.0391,0.0,88768.2912
3,2024-01-29,14:30:00,0.8468,0.0467,0.0,0.0419,0.0,88769.2266
3,2024-01-29,15:00:00,0.3362,0.0155,0.0,0.0,0.0,88769.5783
3,2024-01-29,15:30:00,0.3368,0.0046,0.0238,0.0,0.0,88769.9435
3,2024-01-29,16:00:00,0.8929,0.0322,0.0264,0.0368,0.0,88770.9318
3,2024-01-29,16:30:00,0.3351,0.0459,0.026,0.0404,0.0,88771.3792
3,2024-01-29,17:00:00,0.0794,0.0047,0.0,0.0417,0.0,88771.505
3,2024-01-29,17:30:00,0.0765,0.0049,0.0,0.0,0.0,88771.5864
3,2024-01-29,18:00:00,0.0778,0.0381,0.0226,0.0,0.0,88771.7249
3,2024-01-29,18:30:00,0.8865,0.0046,0.0246,0.0386,0.0,88772.6792
3,2024-01-29,19:00:00,0.6334,0.0462,0.0,0.0391,0.0,88773.3979
3,2024-01-29,19:30:00,0.8405,0.0369,0.026,0.0,0.0,88774.3013
3,2024-01-29,20:00:00,0.6341,0.0141,0.0,0.0,0.0,88774.9495
3,2024-01-29,20:30:00,0.3221,0.0382,0.0248,0.0,0.0,88775.3346
3,2024-01-29,21:00:00,0.0697,0.0455,0.0232,0.0,0.0,88775.473
3,2024-01-29,21:30:00,0.3467,0.0142,0.0238,0.041,0.0,88775.8987
3,2024-01-29,22:00:00,0.3394,0.0447,0.0,0.0366,0.0,88776.3194
3,2024-01-29,22:30:00,0.8676,0.0143,0.0,0.0423,0.0,88777.2436
3,2024-01-29,23:00:00,0.9023,0.0425,1.0161,0.0365,0.0,88779.241
3,2024-01-29,23:30:00,0.0731,0.0424,1.0657,0.0,0.0,88780.4222
3,2024-01-30,00:00:00,0.0777,0.0328,0.9255,0.0,0.0,88781.4582
3,2024-01-30,00:30:00,0.5722,0.045,1.0373,0.0368,0.0,88783.1495
3,2024-01-30,01:00:00,0.6534,0.0047,1.1212,0.0,0.0,88784.9288
3,2024-01-30,01:30:00,0.6537,0.0423,0.9667,0.0,0.0,88786.5915
3,2024-01-30,02:00:00,0.9249,0.0053,0.9091,0.0426,0.0,88788.4734
3,2024-01-30,02:30:00,0.641,0.0322,0.9457,0.0401,0.0,88790.1324
3,2024-01-30,03:00:00,0.342,0.0054,1.0489,0.0419,0.0,88791.5706
3,2024-01-30,03:30:00,0.6249,0.0142,0.9722,0.0416,0.0,88793.2235
3,2024-01-30,04:00:00,0.6663,0.005,0.9287,0.0,0.0,88794.8235
3,2024-01-30,04:30:00,0.2992,0.0154,1.0729,0.0392,0.0,88796.2502
3,2024-01-30,05:00:00,0.6192,0.0051,0.9373,0.0,0.0,88797.8118
3,2024-01-30,05:30:00,0.0684,0.005,0.9398,0.0,0.0,88798.825
3,2024-01-30,06:00:00,0.3376,0.0048,0.0,0.0,0.0,88799.1674
3,2024-01-30,06:30:00,0.3291,0.0054,0.0249,0.0,0.0,88799.5268
3,2024-01-30,07:00:00,0.6422,0.0052,0.0,0.038,0.0,88800.2122
3,2024-01-30,07:30:00,0.626,0.0049,0.0273,0.0408,0.0,88800.9112
3,2024-01-30,08:00:00,0.8491,0.0335,0.0271,0.0,0.0,88801.8209
3,2024-01-30,08:30:00,0.077,0.0047,0.0273,0.0,0.0,88801.9299
3,2024-01-30,09:00:00,0.0782,0.0354,0.0,0.0,0.0,88802.0435
3,2024-01-30,09:30:00,0.6655,0.0046,0.0232,0.0419,0.0,88802.7787
3,2024-01-30,10:00:00,0.3435,0.0054,0.0235,0.0431,0.0,88803.1942
3,2024-01-30,10:30:00,0.0788,0.0049,0.0,0.0,0.0,88803.2779
3,2024-01-30,11:00:00,0.6094,0.0145,0.0234,0.0398,0.0,88803.965
3,2024-01-30,11:30:00,0.6451,0.0149,0.0274,0.0,0.0,88804.6524
3,2024-01-30,12:00:00,0.3372,0.0425,0.0,0.0433,0.0,88805.0754
3,2024-01-30,12:30:00,0.8968,0.0479,0.0248,0.0,0.0,88806.0449
3,2024-01-30,13:00:00,0.3143,0.0362,0.0,0.0371,0.0,88806.4325
3,2024-01-30,13:30:00,0.6539,0.042,0.0,0.0,0.0,88807.1284
3,2024-01-30,14:00:00,0.6316,0.0144,0.0,0.0405,0.0,88807.8149
3,2024-01-30,14:30:00,0.3248,0.0141,0.0,0.0,0.0,88808.1538
3,2024-01-30,15:00:00,0.072,0.0422,0.0,0.0,0.0,88808.268
3,2024-01-30,15:30:00,0.6289,0.0375,0.0,0.043,0.0,88808.9774
3,2024-01-30,16:00:00,0.3171,0.005,0.0274,0.04,0.0,88809.3669
3,2024-01-30,16:30:00,0.6718,0.0151,0.0256,0.0363,0.0,88810.1157
3,2024-01-30,17:00:00,0.8983,0.0146,0.0,0.0,0.0,88811.0286
3,2024-01-30,17:30:00,0.3224,0.0333,0.0231,0.0,0.0,88811.4074
3,2024-01-30,18:00:00,0.6265,0.0053,0.0,0.0,0.0,88812.0392
3,2024-01-30,18:30:00,0.8478,0.0054,0.0233,0.0414,0.0,88812.9571
3,2024-01-30,19:00:00,0.8826,0.0143,0.0229,0.0,0.0,88813.8769
3,2024-01-30,19:30:00,0.6774,0.0143,0.0,0.0,0.0,88814.5686
3,2024-01-30,20:00:00,0.0763,0.0335,0.0,0.0,0.0,88814.6784
3,2024-01-30,20:30:00,0.654,0.0462,0.0235,0.0362,0.0,88815.4383
3,2024-01-30,21:00:00,0.3223,0.0416,0.025,0.0431,0.0,88815.8703
3,2024-01-30,21:30:00,0.8753,0.033,0.0231,0.0,0.0,88816.8017
3,2024-01-30,22:00:00,0.0766,0.0047,0.0,0.0,0.0,88816.883
3,2024-01-30,22:30:00,0.0691,0.0157,0.0,0.0,0.0,88816.9678
3,2024-01-30,23:00:00,0.3062,0.0154,1.0352,0.0425,0.0,88818.3671
3,2024-01-30,23:30:00,0.3001,0.0147,1.0155,0.0,0.0,88819.6974
4,2024-01-01,00:00:00,0.0705,0.0,0.9808,0.0,0.0,21366.0513
4,2024-01-01,00:30:00,0.0693,0.0,0.903,0.0,0.0,21367.0236
4,2024-01-01,01:00:00,0.0785,0.0,0.0,0.0,0.0,21367.1021
4,2024-01-01,01:30:00,0.0777,0.0,0.0,0.0,0.0,21367.1798
4,2024-01-01,02:00:00,0.0803,0.0,0.0,0.0,0.0,21367.2601
4,2024-01-01,02:30:00,0.0821,0.0,0.0,0.0,0.0,21367.3422
4,2024-01-01,03:00:00,0.0744,0.0,0.0,0.0,0.0,21367.4166
4,2024-01-01,03:30:00,0.0769,0.0,0.0,0.0,0.0,21367.4935
4,2024-01-01,04:00:00,0.0702,0.0,0.0,0.0,0.0,21367.5637
4,2024-01-01,04:30:00,0.0758,0.0,0.0,0.0,0.0,21367.6395
4,2024-01-01,05:00:00,0.0784,0.0,0.0,0.0,0.0,21367.7179
4,2024-01-01,05:30:00,0.0768,0.0,0.0,0.0,0.0,21367.7947
4,2024-01-01,06:00:00,0.0804,0.0,0.0,0.0,0.0,21367.8751
4,2024-01-01,06:30:00,0.0727,0.0,0.0,0.0,0.0,21367.9478
4,2024-01-01,07:00:00,0.0762,0.0,0.0,0.0,0.0,21368.024
4,2024-01-01,07:30:00,0.0803,0.0,0.0,0.0,0.0,21368.1043
4,2024-01-01,08:00:00,0.0776,0.0,0.0251,0.0,0.0,21368.207
4,2024-01-01,08:30:00,0.0715,0.0,0.0274,0.0,0.0,21368.3059
4,2024-01-01,09:00:00,0.0767,0.0,0.0268,0.0,0.0,21368.4094
4,2024-01-01,09:30:00,0.0791,0.0,0.0245,0.0,0.0,21368.513
4,2024-01-01,10:00:00,0.3304,0.0,0.0233,0.0,0.0,21368.8667
4,2024-01-01,10:30:00,0.3321,0.0,0.024,0.0,0.0,21369.2228
4,2024-01-01,11:00:00,0.0748,0.0456,0.025,0.0,0.0,21369.3682
4,2024-01-01,11:30:00,0.0705,0.0456,0.0229,0.0,0.0,21369.5072
4,2024-01-01,12:00:00,0.0796,0.0512,0.0229,0.0,0.0,21369.6609
4,2024-01-01,12:30:00,0.0728,0.0536,0.0274,0.0,0.0,21369.8147
4,2024-01-01,13:00:00,0.0747,0.049,0.0233,0.0,0.0,21369.9617
4,2024-01-01,13:30:00,0.0726,0.0471,0.0237,0.0,0.0,21370.1051
4,2024-01-01,14:00:00,0.082,0.0518,0.0257,0.0,0.0,21370.2646
4,2024-01-01,14:30:00,0.0681,0.0539,0.0263,0.0,0.0,21370.4129
4,2024-01-01,15:00:00,0.0773,0.0467,0.0252,0.0,0.0,21370.5621
4,2024-01-01,15:30:00,0.0761,0.0521,0.0252,0.0,0.0,21370.7155
4,2024-01-01,16:00:00,0.0731,0.0462,0.0236,0.0,0.0,21370.8584
4,2024-01-01,16:30:00,0.073,0.0512,0.0229,0.0,0.0,21371.0055
4,2024-01-01,17:00:00,0.0684,0.0454,0.0264,0.0369,0.0,21371.1826
4,2024-01-01,17:30:00,0.0775,0.0533,0.0241,0.0406,0.0,21371.3781
4,2024-01-01,18:00:00,0.0812,0.0452,0.0249,0.0391,0.0,21371.5685
4,2024-01-01,18:30:00,0.0702,0.0476,0.0229,0.0372,0.0,21371.7464
4,2024-01-01,19:00:00,0.0791,0.047,0.027,0.0383,0.0,21371.9378
4,2024-01-01,19:30:00,0.0695,0.0476,0.0272,0.04,0.0,21372.1221
4,2024-01-01,20:00:00,0.0732,0.0,0.0,0.0388,0.0,21372.2341
4,2024-01-01,20:30:00,0.0812,0.0,0.0,0.0433,0.0,21372.3586
4,2024-01-01,21:00:00,0.0721,0.0,0.0,0.0,0.0,21372.4307
4,2024-01-01,21:30:00,0.0682,0.0,0.0,0.0,0.0,21372.4989
4,2024-01-01,22:00:00,0.0815,0.0,0.9969,0.0,0.0,21373.5773
4,2024-01-01,22:30:00,0.077,0.0,1.0819,0.0,0.0,21374.7362
4,2024-01-01,23:00:00,0.0757,0.0,0.9406,0.0,0.0,21375.7525
4,2024-01-01,23:30:00,0.0708,0.0,1.05,0.0,0.0,21376.8733
4,2024-01-02,00:00:00,0.0697,0.0,1.0097,0.0,0.0,21377.9527
4,2024-01-02,00:30:00,0.0781,0.0,1.083,0.0,0.0,21379.1138
4,2024-01-02,01:00:00,0.0815,0.0,0.0,0.0,0.0,21379.1953
4,2024-01-02,01:30:00,0.075,0.0,0.0,0.0,0.0,21379.2703
4,2024-01-02,02:00:00,0.0743,0.0,0.0,0.0,0.0,21379.3446
4,2024-01-02,02:30:00,0.0798,0.0,0.0,0.0,0.0,21379.4244
4,2024-01-02,03:00:00,0.081,0.0,0.0,0.0,0.0,21379.5054
4,2024-01-02,03:30:00,0.0727,0.0,0.0,0.0,0.0,21379.5781
4,2024-01-02,04:00:00,0.0707,0.0,0.0,0.0,0.0,21379.6488
4,2024-01-02,04:30:00,0.0783,0.0,0.0,0.0,0.0,21379.7271
4,2024-01-02,05:00:00,0.0713,0.0,0.0,0.0,0.0,21379.7984
4,2024-01-02,05:30:00,0.0707,0.0,0.0,0.0,0.0,21379.8691
4,2024-01-02,06:00:00,0.0738,0.0,0.0,0.0,0.0,21379.9429
4,2024-01-02,06:30:00,0.0681,0.0,0.0,0.0,0.0,21380.011
4,2024-01-02,07:00:00,0.0786,0.0,0.0,0.0,0.0,21380.0896
4,2024-01-02,07:30:00,0.0825,0.0,0.0,0.0,0.0,21380.1721
4,2024-01-02,08:00:00,0.0685,0.0,0.0252,0.0,0.0,21380.2658
4,2024-01-02,08:30:00,0.0742,0.0,0.0244,0.0,0.0,21380.3644
4,2024-01-02,09:00:00,0.0819,0.0,0.0266,0.0,0.0,21380.4729
4,2024-01-02,09:30:00,0.0775,0.0,0.0232,0.0,0.0,21380.5736
4,2024-01-02,10:00:00,0.3271,0.0,0.0226,0.0,0.0,21380.9233
4,2024-01-02,10:30:00,0.3143,0.0,0.0262,0.0,0.0,21381.2638
4,2024-01-02,11:00:00,0.0805,0.0501,0.025,0.0,0.0,21381.4194
4,2024-01-02,11:30:00,0.0801,0.0486,0.0272,0.0,0.0,21381.5753
4,2024-01-02,12:00:00,0.0809,0.0505,0.0247,0.0,0.0,21381.7314
4,2024-01-02,12:30:00,0.0739,0.0475,0.0232,0.0,0.0,21381.876
4,2024-01-02,13:00:00,0.0713,0.0493,0.0248,0.0,0.0,21382.0214
4,2024-01-02,13:30:00,0.0773,0.0462,0.0264,0.0,0.0,21382.1713
4,2024-01-02,14:00:00,0.0799,0.051,0.025,0.0,0.0,21382.3272
4,2024-01-02,14:30:00,0.0799,0.0468,0.0236,0.0,0.0,21382.4775
4,2024-01-02,15:00:00,0.0755,0.0532,0.027,0.0,0.0,21382.6332
4,2024-01-02,15:30:00,0.0815,0.0458,0.0249,0.0,0.0,21382.7854
4,2024-01-02,16:00:00,0.072,0.0484,0.0248,0.0,0.0,21382.9306
4,2024-01-02,16:30:00,0.0708,0.0491,0.0257,0.0,0.0,21383.0762
4,2024-01-02,17:00:00,0.0764,0.0497,0.0237,0.037,0.0,21383.263
4,2024-01-02,17:30:00,0.0813,0.0509,0.0235,0.0363,0.0,21383.455
4,2024-01-02,18:00:00,0.0824,0.0509,0.0245,0.0388,0.0,21383.6516
4,2024-01-02,18:30:00,0.0701,0.0529,0.0241,0.0403,0.0,21383.839
4,2024-01-02,19:00:00,0.0733,0.0481,0.0252,0.043,0.0,21384.0286
4,2024-01-02,19:30:00,0.0681,0.0516,0.0262,0.0408,0.0,21384.2153
4,2024-01-02,20:00:00,0.0694,0.0,0.0,0.0366,0.0,21384.3213
4,2024-01-02,20:30:00,0.0771,0.0,0.0,0.0387,0.0,21384.4371
4,2024-01-02,21:00:00,0.0811,0.0,0.0,0.0,0.0,21384.5182
4,2024-01-02,21:30:00,0.0717,0.0,0.0,0.0,0.0,21384.5899
4,2024-01-02,22:00:00,0.071,0.0,1.0605,0.0,0.0,21385.7214
4,2024-01-02,22:30:00,0.0738,0.0,1.0775,0.0,0.0,21386.8727
4,2024-01-02,23:00:00,0.0779,0.0,1.0805,0.0,0.0,21388.0311
4,2024-01-02,23:30:00,0.0748,0.0,0.927,0.0,0.0,21389.0329
4,2024-01-03,00:00:00,0.0728,0.0,0.99,0.0,0.0,21390.0957
4,2024-01-03,00:30:00,0.0741,0.0,0.948,0.0,0.0,21391.1178
4,2024-01-03,01:00:00,0.0697,0.0,0.0,0.0,0.0,21391.1875
4,2024-01-03,01:30:00,0.079,0.0,0.0,0.0,0.0,21391.2665
4,2024-01-03,02:00:00,0.0815,0.0,0.0,0.0,0.0,21391.348
4,2024-01-03,02:30:00,0.0748,0.0,0.0,0.0,0.0,21391.4228
4,2024-01-03,03:00:00,0.0762,0.0,0.0,0.0,0.0,21391.499
4,2024-01-03,03:30:00,0.0795,0.0,0.0,0.0,0.0,21391.5785
4,2024-01-03,04:00:00,0.0824,0.0,0.0,0.0,0.0,21391.6609
4,2024-01-03,04:30:00,0.0722,0.0,0.0,0.0,0.0,21391.7331
4,2024-01-03,05:00:00,0.0747,0.0,0.0,0.0,0.0,21391.8078
4,2024-01-03,05:30:00,0.0726,0.0,0.0,0.0,0.0,21391.8804
4,2024-01-03,06:00:00,0.0731,0.0,0.0,0.0,0.0,21391.9535
4,2024-01-03,06:30:00,0.0725,0.0,0.0,0.0,0.0,21392.026
4,2024-01-03,07:00:00,0.0743,0.0,0.0,0.0,0.0,21392.1003
4,2024-01-03,07:30:00,0.0685,0.0,0.0,0.0,0.0,21392.1688
4,2024-01-03,08:00:00,0.0701,0.0,0.023,0.0,0.0,21392.2619
4,2024-01-03,08:30:00,0.0737,0.0,0.0235,0.0,0.0,21392.3591
4,2024-01-03,09:00:00,0.0732,0.0,0.0246,0.0,0.0,21392.4569
4,2024-01-03,09:30:00,0.0681,0.0,0.0253,0.0,0.0,21392.5503
4,2024-01-03,10:00:00,0.315,0.0,0.0235,0.0,0.0,21392.8888
4,2024-01-03,10:30:00,0.3245,0.0,0.0268,0.0,0.0,21393.2401
4,2024-01-03,11:00:00,0.0771,0.0471,0.0268,0.0,0.0,21393.3911
