house_id,date,date_range,time,white_goods,entertainment,air_conditioners,lighting,ev_charges,meter_reading,consumed_power
3,21-01-2024,jan_3,14:30:00,0.3242,0.015,0.0274,0,0,88439.5842,0.3666
3,21-01-2024,jan_3,15:00:00,0.069,0.0159,0.0252,0,0,88439.6943,0.1101
3,21-01-2024,jan_3,15:30:00,0.3329,0.0408,0,0.0399,0,88440.1079,0.4136
3,21-01-2024,jan_3,16:00:00,0.8262,0.0335,0.0268,0,0,88440.9944,0.8865
3,21-01-2024,jan_3,16:30:00,0.0779,0.0152,0.0247,0,0,88441.1122,0.1178
3,21-01-2024,jan_3,17:00:00,0.0811,0.0343,0.0255,0.0361,0,88441.2892,0.177
3,21-01-2024,jan_3,17:30:00,0.3239,0.0045,0.0255,0,0,88441.6431,0.3539
3,21-01-2024,jan_3,18:00:00,0.8848,0.0319,0,0.0424,0,88442.6022,0.9591
3,21-01-2024,jan_3,18:30:00,0.0824,0.0365,0,0,0,88442.7211,0.1189
3,21-01-2024,jan_3,19:00:00,0.3453,0.0332,0,0,0,88443.0996,0.3785
3,21-01-2024,jan_3,19:30:00,0.3392,0.0146,0,0.0394,0,88443.4928,0.3932
3,21-01-2024,jan_3,20:00:00,0.6772,0.0052,0,0.0405,0,88444.2157,0.7229
3,21-01-2024,jan_3,20:30:00,0.8567,0.0141,0,0.0385,0,88445.125,0.9093
3,21-01-2024,jan_3,21:00:00,0.594,0.0362,0.0274,0,0,88445.7826,0.6576
3,21-01-2024,jan_3,21:30:00,0.3142,0.0442,0.024,0,0,88446.165,0.3824
3,21-01-2024,jan_3,22:00:00,0.2999,0.0052,0,0,0,88446.4701,0.3051
3,21-01-2024,jan_3,22:30:00,0.6786,0.0052,0.0228,0,0,88447.1767,0.7066
3,21-01-2024,jan_3,23:00:00,0.866,0.0047,1.0231,0,0,88449.0705,1.8938
3,21-01-2024,jan_3,23:30:00,0.3498,0.0054,1.0017,0.0375,0,88450.4649,1.3944
3,22-01-2024,jan_3,00:00:00,0.0731,0.0143,0.9726,0.0366,0,88451.5615,1.0966
3,22-01-2024,jan_3,00:30:00,0.0747,0.0421,1.0299,0,0,88452.7082,1.1467
3,22-01-2024,jan_3,01:00:00,0.0816,0.0152,1.0017,0,0,88453.8067,1.0985
3,22-01-2024,jan_3,01:30:00,0.0734,0.0372,1.1082,0.0427,0,88455.0682,1.2615
3,22-01-2024,jan_3,02:00:00,0.8678,0.0348,0.978,0,0,88456.9488,1.8806
3,22-01-2024,jan_3,02:30:00,0.6772,0.0054,1.0888,0,0,88458.7202,1.7714
3,22-01-2024,jan_3,03:00:00,0.3296,0.0371,0.9553,0,0,88460.0422,1.322
3,22-01-2024,jan_3,03:30:00,0.9051,0.0049,0.9735,0,0,88461.9257,1.8835
3,22-01-2024,jan_3,04:00:00,0.081,0.0481,0.9613,0.0405,0,88463.0566,1.1309
3,22-01-2024,jan_3,04:30:00,0.0679,0.0047,0.9991,0,0,88464.1283,1.0717
3,22-01-2024,jan_3,05:00:00,0.0801,0.0427,1.0416,0,0,88465.2927,1.1644
3,22-01-2024,jan_3,05:30:00,0.575,0.0053,1.0738,0.0373,0,88466.9841,1.6914
3,22-01-2024,jan_3,06:00:00,0.0783,0.0053,0,0,0,88467.0677,0.0836
3,22-01-2024,jan_3,06:30:00,0.3218,0.0439,0,0.0391,0,88467.4725,0.4048
3,22-01-2024,jan_3,07:00:00,0.3007,0.0048,0,0.0421,0,88467.8201,0.3476
3,22-01-2024,jan_3,07:30:00,0.3495,0.0045,0.0246,0,0,88468.1987,0.3786
3,22-01-2024,jan_3,08:00:00,0.0817,0.0322,0,0.0423,0,88468.3549,0.1562
3,22-01-2024,jan_3,08:30:00,0.5866,0.0055,0,0,0,88468.947,0.5921
3,22-01-2024,jan_3,09:00:00,0.0715,0.0143,0,0,0,88469.0328,0.0858
3,22-01-2024,jan_3,09:30:00,0.0702,0.0416,0.0267,0.0433,0,88469.2146,0.1818
3,22-01-2024,jan_3,10:00:00,0.0794,0.046,0.0269,0.0438,0,88469.4107,0.1961
3,22-01-2024,jan_3,10:30:00,0.073,0.0443,0.0243,0,0,88469.5523,0.1416
3,22-01-2024,jan_3,11:00:00,0.8166,0.0446,0.0268,0.0422,0,88470.4825,0.9302
3,22-01-2024,jan_3,11:30:00,0.8902,0.0142,0,0,0,88471.3869,0.9044
3,22-01-2024,jan_3,12:00:00,0.925,0.0339,0.0252,0.0382,0,88472.4092,1.0223
3,22-01-2024,jan_3,12:30:00,0.0757,0.0341,0.0235,0.0369,0,88472.5794,0.1702
3,22-01-2024,jan_3,13:00:00,0.3365,0.0333,0.0259,0,0,88472.9751,0.3957
3,22-01-2024,jan_3,13:30:00,0.9466,0.0346,0,0,0,88473.9563,0.9812
3,22-01-2024,jan_3,14:00:00,0.325,0.035,0,0,0,88474.3163,0.36
3,22-01-2024,jan_3,14:30:00,0.0738,0.0147,0,0.0363,0,88474.4411,0.1248
3,22-01-2024,jan_3,15:00:00,0.8412,0.0053,0.0234,0.0379,0,88475.3489,0.9078
3,22-01-2024,jan_3,15:30:00,0.6172,0.0051,0.0272,0,0,88475.9984,0.6495
3,22-01-2024,jan_3,16:00:00,0.0739,0.0149,0.0264,0,0,88476.1136,0.1152
3,22-01-2024,jan_3,16:30:00,0.0824,0.0054,0,0.0387,0,88476.2401,0.1265
3,22-01-2024,jan_3,17:00:00,0.6568,0.0369,0,0,0,88476.9338,0.6937
3,22-01-2024,jan_3,17:30:00,0.5751,0.046,0.0273,0,0,88477.5822,0.6484
3,22-01-2024,jan_3,18:00:00,0.0738,0.0164,0,0.0362,0,88477.7086,0.1264
3,22-01-2024,jan_3,18:30:00,0.6727,0.0047,0,0.0391,0,88478.4251,0.7165
3,22-01-2024,jan_3,19:00:00,0.0741,0.0321,0,0.0431,0,88478.5744,0.1493
3,22-01-2024,jan_3,19:30:00,0.6843,0.0323,0.0238,0.0382,0,88479.353,0.7786
3,22-01-2024,jan_3,20:00:00,0.8771,0.0317,0,0,0,88480.2618,0.9088
3,22-01-2024,jan_3,20:30:00,0.8891,0.032,0,0.0361,0,88481.219,0.9572
3,22-01-2024,jan_3,21:00:00,0.3478,0.0353,0.0251,0.0404,0,88481.6676,0.4486
3,22-01-2024,jan_3,21:30:00,0.0753,0.0464,0.0249,0.0386,0,88481.8528,0.1852
3,22-01-2024,jan_3,22:00:00,0.3364,0.015,0,0.038,0,88482.2422,0.3894
3,22-01-2024,jan_3,22:30:00,0.3122,0.0143,0,0.0407,0,88482.6094,0.3672
3,22-01-2024,jan_3,23:00:00,0.0797,0.0048,0.9925,0.0375,0,88483.7239,1.1145
3,22-01-2024,jan_3,23:30:00,0.3101,0.0456,1.0242,0,0,88485.1038,1.3799
3,23-01-2024,jan_3,00:00:00,0.343,0.0378,1.1042,0,0,88486.5888,1.485
3,23-01-2024,jan_3,00:30:00,0.297,0.0369,0.9299,0,0,88487.8526,1.2638
3,23-01-2024,jan_3,01:00:00,0.8443,0.0328,0.9352,0.0379,0,88489.7028,1.8502
3,23-01-2024,jan_3,01:30:00,0.3098,0.0367,1.0709,0,0,88491.1202,1.4174
3,23-01-2024,jan_3,02:00:00,0.6141,0.0146,1.0816,0.0404,0,88492.8709,1.7507
3,23-01-2024,jan_3,02:30:00,0.0786,0.0415,0.9654,0,0,88493.9564,1.0855
3,23-01-2024,jan_3,03:00:00,0.858,0.016,1.0957,0.0428,0,88495.9689,2.0125
3,23-01-2024,jan_3,03:30:00,0.6655,0.0431,1.1062,0,0,88497.7837,1.8148
3,23-01-2024,jan_3,04:00:00,0.8237,0.0143,0.9159,0.0425,0,88499.5801,1.7964
3,23-01-2024,jan_3,04:30:00,0.0817,0.0051,1.0887,0.0429,0,88500.7985,1.2184
3,23-01-2024,jan_3,05:00:00,0.0767,0.0048,0.9807,0,0,88501.8607,1.0622
3,23-01-2024,jan_3,05:30:00,0.6082,0.0463,0.9925,0.0422,0,88503.5499,1.6892
3,23-01-2024,jan_3,06:00:00,0.5897,0.0362,0.026,0,0,88504.2018,0.6519
3,23-01-2024,jan_3,06:30:00,0.0748,0.0458,0.0239,0.0395,0,88504.3858,0.184
3,23-01-2024,jan_3,07:00:00,0.6029,0.0432,0.0249,0.0405,0,88505.0973,0.7115
3,23-01-2024,jan_3,07:30:00,0.609,0.0052,0,0,0,88505.7115,0.6142
3,23-01-2024,jan_3,08:00:00,0.3325,0.0369,0,0.0401,0,88506.121,0.4095
3,23-01-2024,jan_3,08:30:00,0.6585,0.0159,0,0.0391,0,88506.8345,0.7135
3,23-01-2024,jan_3,09:00:00,0.6621,0.0348,0.0271,0,0,88507.5585,0.724
3,23-01-2024,jan_3,09:30:00,0.0696,0.0147,0.0235,0,0,88507.6663,0.1078
3,23-01-2024,jan_3,10:00:00,0.0738,0.014,0,0,0,88507.7541,0.0878
3,23-01-2024,jan_3,10:30:00,0.8738,0.0336,0,0,0,88508.6615,0.9074
3,23-01-2024,jan_3,11:00:00,0.0751,0.0447,0,0,0,88508.7813,0.1198
3,23-01-2024,jan_3,11:30:00,0.3293,0.0461,0.0238,0.0367,0,88509.2172,0.4359
3,23-01-2024,jan_3,12:00:00,0.0696,0.035,0.0245,0,0,88509.3463,0.1291
3,23-01-2024,jan_3,12:30:00,0.0816,0.0051,0.0263,0.0376,0,88509.4969,0.1506
3,23-01-2024,jan_3,13:00:00,0.0686,0.0462,0,0.044,0,88509.6557,0.1588
3,23-01-2024,jan_3,13:30:00,0.3407,0.0151,0.0258,0.0407,0,88510.078,0.4223
3,23-01-2024,jan_3,14:00:00,0.3078,0.0367,0,0,0,88510.4225,0.3445
3,23-01-2024,jan_3,14:30:00,0.5979,0.0153,0.0255,0.0394,0,88511.1006,0.6781
3,23-01-2024,jan_3,15:00:00,0.6464,0.0326,0.0228,0.042,0,88511.8444,0.7438
3,23-01-2024,jan_3,15:30:00,0.9153,0.0419,0,0.0389,0,88512.8405,0.9961
3,23-01-2024,jan_3,16:00:00,0.3336,0.0145,0,0.0387,0,88513.2273,0.3868
3,23-01-2024,jan_3,16:30:00,0.0801,0.0469,0,0,0,88513.3543,0.127
3,23-01-2024,jan_3,17:00:00,0.9277,0.0453,0,0.0387,0,88514.366,1.0117
3,23-01-2024,jan_3,17:30:00,0.8551,0.0046,0,0.0403,0,88515.266,0.9
3,23-01-2024,jan_3,18:00:00,0.3286,0.0054,0.0237,0,0,88515.6237,0.3577
3,23-01-2024,jan_3,18:30:00,0.0691,0.0153,0.0264,0,0,88515.7345,0.1108
3,23-01-2024,jan_3,19:00:00,0.6812,0.0356,0,0.0437,0,88516.495,0.7605
3,23-01-2024,jan_3,19:30:00,0.95,0.0362,0.0266,0,0,88517.5078,1.0128
3,23-01-2024,jan_3,20:00:00,0.5743,0.0154,0.0232,0,0,88518.1207,0.6129
3,23-01-2024,jan_3,20:30:00,0.8221,0.0419,0,0,0,88518.9847,0.864
3,23-01-2024,jan_3,21:00:00,0.8541,0.0379,0.0229,0,0,88519.8996,0.9149
3,23-01-2024,jan_3,21:30:00,0.5833,0.0417,0,0,0,88520.5246,0.625
3,23-01-2024,jan_3,22:00:00,0.3104,0.0048,0,0,0,88520.8398,0.3152
3,23-01-2024,jan_3,22:30:00,0.6508,0.0476,0.0274,0,0,88521.5656,0.7258
3,23-01-2024,jan_3,23:00:00,0.6117,0.0375,0.9005,0,0,88523.1153,1.5497
3,23-01-2024,jan_3,23:30:00,0.3555,0.0145,0.9354,0.0387,0,88524.4594,1.3441
3,24-01-2024,jan_3,00:00:00,0.3029,0.0367,0.915,0,0,88525.714,1.2546
3,24-01-2024,jan_3,00:30:00,0.6067,0.0366,1.002,0,0,88527.3593,1.6453
3,24-01-2024,jan_3,01:00:00,0.5746,0.0361,0.925,0.0377,0,88528.9327,1.5734
3,24-01-2024,jan_3,01:30:00,0.0702,0.0046,1.0185,0.0393,0,88530.0653,1.1326
3,24-01-2024,jan_3,02:00:00,0.5848,0.0377,1.0495,0.0375,0,88531.7748,1.7095
3,24-01-2024,jan_3,02:30:00,0.0765,0.035,1.0131,0.0401,0,88532.9395,1.1647
3,24-01-2024,jan_3,03:00:00,0.3431,0.0421,1.0183,0.041,0,88534.384,1.4445
3,24-01-2024,jan_3,03:30:00,0.082,0.0337,1.0413,0.0397,0,88535.5807,1.1967
3,24-01-2024,jan_3,04:00:00,0.3128,0.0157,1.0894,0.0384,0,88537.037,1.4563
3,24-01-2024,jan_3,04:30:00,0.6609,0.0327,1.0806,0.0387,0,88538.8499,1.8129
3,24-01-2024,jan_3,05:00:00,0.5763,0.0154,1.0486,0,0,88540.4902,1.6403
3,24-01-2024,jan_3,05:30:00,0.844,0.0457,0.9315,0,0,88542.3114,1.8212
3,24-01-2024,jan_3,06:00:00,0.8229,0.0374,0,0,0,88543.1717,0.8603
3,24-01-2024,jan_3,06:30:00,0.3203,0.0157,0,0.0404,0,88543.5481,0.3764
3,24-01-2024,jan_3,07:00:00,0.0818,0.0466,0.0262,0.038,0,88543.7407,0.1926
3,24-01-2024,jan_3,07:30:00,0.3471,0.0055,0.0272,0.039,0,88544.1595,0.4188
3,24-01-2024,jan_3,08:00:00,0.3356,0.0456,0.0272,0.037,0,88544.6049,0.4454
3,24-01-2024,jan_3,08:30:00,0.0749,0.0337,0,0.0417,0,88544.7552,0.1503
3,24-01-2024,jan_3,09:00:00,0.0797,0.0436,0,0,0,88544.8785,0.1233
3,24-01-2024,jan_3,09:30:00,0.5805,0.0146,0,0,0,88545.4736,0.5951
3,24-01-2024,jan_3,10:00:00,0.8207,0.0432,0,0.0428,0,88546.3803,0.9067
3,24-01-2024,jan_3,10:30:00,0.839,0.0153,0,0,0,88547.2346,0.8543
3,24-01-2024,jan_3,11:00:00,0.0708,0.0342,0,0.0411,0,88547.3807,0.1461
3,24-01-2024,jan_3,11:30:00,0.3249,0.0051,0.0234,0.0432,0,88547.7773,0.3966
3,24-01-2024,jan_3,12:00:00,0.0774,0.0153,0.0261,0,0,88547.8961,0.1188
3,24-01-2024,jan_3,12:30:00,0.9199,0.0053,0,0,0,88548.8213,0.9252
3,24-01-2024,jan_3,13:00:00,0.6548,0.0418,0,0,0,88549.5179,0.6966
3,24-01-2024,jan_3,13:30:00,0.3239,0.014,0,0.0407,0,88549.8965,0.3786
3,24-01-2024,jan_3,14:00:00,0.6453,0.0047,0,0,0,88550.5465,0.65
3,24-01-2024,jan_3,14:30:00,0.3356,0.0054,0,0.0395,0,88550.927,0.3805
3,24-01-2024,jan_3,15:00:00,0.0789,0.0047,0,0.0388,0,88551.0494,0.1224
3,24-01-2024,jan_3,15:30:00,0.6412,0.0428,0.0245,0.043,0,88551.8009,0.7515
3,24-01-2024,jan_3,16:00:00,0.6669,0.0047,0.0253,0.0422,0,88552.54,0.7391
3,24-01-2024,jan_3,16:30:00,0.855,0.0154,0.0243,0,0,88553.4347,0.8947
3,24-01-2024,jan_3,17:00:00,0.9012,0.0139,0.0246,0,0,88554.3744,0.9397
3,24-01-2024,jan_3,17:30:00,0.0752,0.0146,0.0265,0,0,88554.4907,0.1163
3,24-01-2024,jan_3,18:00:00,0.0755,0.0045,0.026,0,0,88554.5967,0.106
3,24-01-2024,jan_3,18:30:00,0.0698,0.0154,0.0245,0,0,88554.7064,0.1097
3,24-01-2024,jan_3,19:00:00,0.6151,0.0377,0,0.0397,0,88555.3989,0.6925
3,24-01-2024,jan_3,19:30:00,0.6726,0.0153,0.0245,0.0406,0,88556.1519,0.753
3,24-01-2024,jan_3,20:00:00,0.3326,0.005,0.0263,0,0,88556.5158,0.3639
3,24-01-2024,jan_3,20:30:00,0.0782,0.036,0.026,0.0394,0,88556.6954,0.1796
3,24-01-2024,jan_3,21:00:00,0.8506,0.0049,0.0244,0.04,0,88557.6153,0.9199
3,24-01-2024,jan_3,21:30:00,0.9305,0.005,0,0,0,88558.5508,0.9355
3,24-01-2024,jan_3,22:00:00,0.5875,0.0047,0,0.0415,0,88559.1845,0.6337
3,24-01-2024,jan_3,22:30:00,0.9022,0.0151,0.0233,0.039,0,88560.1641,0.9796
3,24-01-2024,jan_3,23:00:00,0.6735,0.0425,1.0591,0.0379,0,88561.9771,1.813
3,24-01-2024,jan_3,23:30:00,0.8553,0.0147,0.9673,0.0361,0,88563.8505,1.8734
3,25-01-2024,jan_3,00:00:00,0.5823,0.0053,0.9859,0.0414,0,88565.4654,1.6149
3,25-01-2024,jan_3,00:30:00,0.0732,0.0448,1.0681,0,0,88566.6515,1.1861
3,25-01-2024,jan_3,01:00:00,0.5996,0.0356,0.9544,0,0,88568.2411,1.5896
3,25-01-2024,jan_3,01:30:00,0.3322,0.0051,0.9896,0.0373,0,88569.6053,1.3642
3,25-01-2024,jan_3,02:00:00,0.601,0.0151,0.9999,0.0389,0,88571.2602,1.6549
3,25-01-2024,jan_3,02:30:00,0.9015,0.005,1.0419,0.0427,0,88573.2513,1.9911
3,25-01-2024,jan_3,03:00:00,0.9268,0.0049,0.9411,0.0381,0,88575.1622,1.9109
3,25-01-2024,jan_3,03:30:00,0.3276,0.0451,1.086,0,0,88576.6209,1.4587
3,25-01-2024,jan_3,04:00:00,0.3382,0.034,1.0868,0,0,88578.0799,1.459
3,25-01-2024,jan_3,04:30:00,0.8848,0.044,1.0257,0,0,88580.0344,1.9545
3,25-01-2024,jan_3,05:00:00,0.8228,0.0154,1.0046,0,0,88581.8772,1.8428
3,25-01-2024,jan_3,05:30:00,0.8718,0.0149,0.9978,0.0439,0,88583.8056,1.9284
3,25-01-2024,jan_3,06:00:00,0.068,0.0046,0.0256,0.0361,0,88583.9399,0.1343
3,25-01-2024,jan_3,06:30:00,0.8562,0.0338,0,0,0,88584.8299,0.89
3,25-01-2024,jan_3,07:00:00,0.6348,0.0336,0,0.0364,0,88585.5347,0.7048
3,25-01-2024,jan_3,07:30:00,0.6415,0.0048,0,0.0425,0,88586.2235,0.6888
3,25-01-2024,jan_3,08:00:00,0.0693,0.0151,0.0259,0.0376,0,88586.3714,0.1479
3,25-01-2024,jan_3,08:30:00,0.6754,0.0047,0.0258,0,0,88587.0773,0.7059
3,25-01-2024,jan_3,09:00:00,0.3427,0.0456,0.0259,0,0,88587.4915,0.4142
3,25-01-2024,jan_3,09:30:00,0.6292,0.0432,0,0.0388,0,88588.2027,0.7112
3,25-01-2024,jan_3,10:00:00,0.6327,0.0147,0.024,0.041,0,88588.9151,0.7124
3,25-01-2024,jan_3,10:30:00,0.0694,0.0443,0.0263,0.043,0,88589.0981,0.183
3,25-01-2024,jan_3,11:00:00,0.8674,0.0341,0,0.0438,0,88590.0434,0.9453
3,25-01-2024,jan_3,11:30:00,0.0708,0.0439,0,0.0379,0,88590.196,0.1526
3,25-01-2024,jan_3,12:00:00,0.5904,0.0153,0,0,0,88590.8017,0.6057
3,25-01-2024,jan_3,12:30:00,0.0712,0.0351,0.0251,0,0,88590.9331,0.1314
3,25-01-2024,jan_3,13:00:00,0.0711,0.0468,0.0229,0.0414,0,88591.1153,0.1822
3,25-01-2024,jan_3,13:30:00,0.8928,0.0048,0.023,0,0,88592.0359,0.9206
3,25-01-2024,jan_3,14:00:00,0.3376,0.0417,0,0.0379,0,88592.4531,0.4172
3,25-01-2024,jan_3,14:30:00,0.3382,0.0353,0,0.0426,0,88592.8692,0.4161
3,25-01-2024,jan_3,15:00:00,0.0717,0.0329,0,0.0393,0,88593.0131,0.1439
3,25-01-2024,jan_3,15:30:00,0.8506,0.0451,0.0232,0,0,88593.932,0.9189
3,25-01-2024,jan_3,16:00:00,0.3118,0.0457,0.0238,0,0,88594.3133,0.3813
3,25-01-2024,jan_3,16:30:00,0.0731,0.0429,0,0,0,88594.4293,0.116
3,25-01-2024,jan_3,17:00:00,0.901,0.0423,0.0261,0,0,88595.3987,0.9694
3,25-01-2024,jan_3,17:30:00,0.8756,0.0336,0,0.0396,0,88596.3475,0.9488
3,25-01-2024,jan_3,18:00:00,0.0766,0.048,0.0231,0.0368,0,88596.532,0.1845
3,25-01-2024,jan_3,18:30:00,0.3204,0.0052,0,0,0,88596.8576,0.3256
3,25-01-2024,jan_3,19:00:00,0.9371,0.0434,0.0269,0.0428,0,88597.9078,1.0502
3,25-01-2024,jan_3,19:30:00,0.3309,0.0421,0,0,0,88598.2808,0.373
3,25-01-2024,jan_3,20:00:00,0.0755,0.0443,0,0,0,88598.4006,0.1198
3,25-01-2024,jan_3,20:30:00,0.0769,0.0362,0,0.0391,0,88598.5528,0.1522
3,25-01-2024,jan_3,21:00:00,0.6555,0.0457,0.0271,0.0409,0,88599.322,0.7692
3,25-01-2024,jan_3,21:30:00,0.0764,0.0414,0,0.0387,0,88599.4785,0.1565
3,25-01-2024,jan_3,22:00:00,0.618,0.0463,0,0.0431,0,88600.1859,0.7074
3,25-01-2024,jan_3,22:30:00,0.0783,0.0339,0.0246,0.0394,0,88600.3621,0.1762
3,25-01-2024,jan_3,23:00:00,0.0769,0.043,0.9769,0.0407,0,88601.4996,1.1375
3,25-01-2024,jan_3,23:30:00,0.3422,0.0325,0.9897,0.0364,0,88602.9004,1.4008
3,26-01-2024,jan_3,00:00:00,0.6645,0.0449,0.9338,0,0,88604.5436,1.6432
3,26-01-2024,jan_3,00:30:00,0.3201,0.0445,1.035,0.0418,0,88605.985,1.4414
3,26-01-2024,jan_3,01:00:00,0.3308,0.0424,0.9869,0,0,88607.3451,1.3601
3,26-01-2024,jan_3,01:30:00,0.6089,0.0053,1.1116,0,0,88609.0709,1.7258
3,26-01-2024,jan_3,02:00:00,0.0805,0.0417,0.9443,0.0402,0,88610.1776,1.1067
3,26-01-2024,jan_3,02:30:00,0.3253,0.044,1.0565,0.0419,0,88611.6453,1.4677
3,26-01-2024,jan_3,03:00:00,0.9179,0.0321,1.017,0.0386,0,88613.6509,2.0056
3,26-01-2024,jan_3,03:30:00,0.0797,0.0332,1.0853,0.0413,0,88614.8904,1.2395
3,26-01-2024,jan_3,04:00:00,0.0809,0.0147,1.0302,0.0419,0,88616.0581,1.1677
3,26-01-2024,jan_3,04:30:00,0.8467,0.0155,1.0719,0,0,88617.9922,1.9341
3,26-01-2024,jan_3,05:00:00,0.079,0.0049,1.0755,0.0425,0,88619.1941,1.2019
3,26-01-2024,jan_3,05:30:00,0.8808,0.0359,1.0502,0,0,88621.161,1.9669
3,26-01-2024,jan_3,06:00:00,0.339,0.0459,0.025,0,0,88621.5709,0.4099
3,26-01-2024,jan_3,06:30:00,0.081,0.0354,0,0.039,0,88621.7263,0.1554
3,26-01-2024,jan_3,07:00:00,0.3335,0.0147,0,0.0421,0,88622.1166,0.3903
3,26-01-2024,jan_3,07:30:00,0.0759,0.0046,0,0.0439,0,88622.241,0.1244
3,26-01-2024,jan_3,08:00:00,0.3491,0.0345,0.0239,0.0431,0,88622.6916,0.4506
3,26-01-2024,jan_3,08:30:00,0.308,0.035,0,0.0409,0,88623.0755,0.3839
3,26-01-2024,jan_3,09:00:00,0.6462,0.0378,0.0227,0.0403,0,88623.8225,0.747
3,26-01-2024,jan_3,09:30:00,0.3278,0.0337,0.0232,0.0403,0,88624.2475,0.425
3,26-01-2024,jan_3,10:00:00,0.8686,0.0047,0,0.0361,0,88625.1569,0.9094
3,26-01-2024,jan_3,10:30:00,0.0682,0.0344,0,0,0,88625.2595,0.1026
3,26-01-2024,jan_3,11:00:00,0.0722,0.0417,0,0,0,88625.3734,0.1139
3,26-01-2024,jan_3,11:30:00,0.6283,0.0047,0.0261,0.0364,0,88626.0689,0.6955
3,26-01-2024,jan_3,12:00:00,0.2994,0.0332,0.0262,0.0367,0,88626.4644,0.3955
3,26-01-2024,jan_3,12:30:00,0.07,0.0054,0,0,0,88626.5398,0.0754
3,26-01-2024,jan_3,13:00:00,0.8598,0.0046,0,0.0394,0,88627.4436,0.9038
3,26-01-2024,jan_3,13:30:00,0.0757,0.0424,0,0.0378,0,88627.5995,0.1559
3,26-01-2024,jan_3,14:00:00,0.3111,0.0337,0.023,0,0,88627.9673,0.3678
3,26-01-2024,jan_3,14:30:00,0.574,0.0451,0.0246,0,0,88628.611,0.6437
3,26-01-2024,jan_3,15:00:00,0.6298,0.0439,0.0241,0,0,88629.3088,0.6978
3,26-01-2024,jan_3,15:30:00,0.8639,0.0338,0.027,0.0365,0,88630.27,0.9612
3,26-01-2024,jan_3,16:00:00,0.3441,0.0344,0,0.0376,0,88630.6861,0.4161
3,26-01-2024,jan_3,16:30:00,0.0709,0.0453,0,0,0,88630.8023,0.1162
3,26-01-2024,jan_3,17:00:00,0.3467,0.0379,0.0244,0.0381,0,88631.2494,0.4471
3,26-01-2024,jan_3,17:30:00,0.6227,0.0047,0,0.0404,0,88631.9172,0.6678
3,26-01-2024,jan_3,18:00:00,0.6676,0.0161,0,0.0422,0,88632.6431,0.7259
3,26-01-2024,jan_3,18:30:00,0.3225,0.0431,0.0231,0,0,88633.0318,0.3887
3,26-01-2024,jan_3,19:00:00,0.8673,0.0358,0,0,0,88633.9349,0.9031
3,26-01-2024,jan_3,19:30:00,0.8517,0.0422,0.0242,0,0,88634.853,0.9181
3,26-01-2024,jan_3,20:00:00,0.0824,0.0046,0.0226,0,0,88634.9626,0.1096
3,26-01-2024,jan_3,20:30:00,0.3349,0.047,0,0.0385,0,88635.383,0.4204
3,26-01-2024,jan_3,21:00:00,0.6344,0.0365,0.0271,0,0,88636.081,0.698
3,26-01-2024,jan_3,21:30:00,0.3299,0.0482,0.0229,0.0413,0,88636.5233,0.4423
3,26-01-2024,jan_3,22:00:00,0.8574,0.0437,0,0,0,88637.4244,0.9011
3,26-01-2024,jan_3,22:30:00,0.078,0.0337,0.0237,0.0386,0,88637.5984,0.174
3,26-01-2024,jan_3,23:00:00,0.6658,0.0144,0.9566,0.0404,0,88639.2756,1.6772
3,26-01-2024,jan_3,23:30:00,0.0724,0.0052,1.0693,0,0,88640.4225,1.1469
3,27-01-2024,jan_3,00:00:00,0.0711,0.0458,0.9348,0,0,88641.4742,1.0517
3,27-01-2024,jan_3,00:30:00,0.9488,0.0468,1.0306,0,0,88643.5004,2.0262
3,27-01-2024,jan_3,01:00:00,0.3189,0.0471,0.9938,0,0,88644.8602,1.3598
3,27-01-2024,jan_3,01:30:00,0.8243,0.0053,1.1126,0.0404,0,88646.8428,1.9826
3,27-01-2024,jan_3,02:00:00,0.0734,0.0143,1.0417,0.0394,0,88648.0116,1.1688
3,27-01-2024,jan_3,02:30:00,0.3427,0.0458,1.0735,0,0,88649.4736,1.462
3,27-01-2024,jan_3,03:00:00,0.6537,0.0046,1.0335,0,0,88651.1654,1.6918
3,27-01-2024,jan_3,03:30:00,0.0677,0.0318,0.988,0,0,88652.2529,1.0875
3,27-01-2024,jan_3,04:00:00,0.9073,0.0344,0.9338,0.0373,0,88654.1657,1.9128
3,27-01-2024,jan_3,04:30:00,0.0762,0.0163,0.976,0.0431,0,88655.2773,1.1116
3,27-01-2024,jan_3,05:00:00,0.5805,0.0045,0.95,0.0411,0,88656.8534,1.5761
3,27-01-2024,jan_3,05:30:00,0.077,0.0334,1.0679,0.0374,0,88658.0691,1.2157
3,27-01-2024,jan_3,06:00:00,0.6002,0.0145,0.0227,0.0388,0,88658.7453,0.6762
3,27-01-2024,jan_3,06:30:00,0.0675,0.0433,0.0274,0.0407,0,88658.9242,0.1789
3,27-01-2024,jan_3,07:00:00,0.5994,0.034,0,0.0439,0,88659.6015,0.6773
3,27-01-2024,jan_3,07:30:00,0.8407,0.0345,0.0248,0.0427,0,88660.5442,0.9427
3,27-01-2024,jan_3,08:00:00,0.5983,0.037,0,0,0,88661.1795,0.6353
3,27-01-2024,jan_3,08:30:00,0.8113,0.0142,0,0,0,88662.005,0.8255
3,27-01-2024,jan_3,09:00:00,0.8742,0.0457,0.0263,0.0427,0,88662.9939,0.9889
